	<wordnet_hussar_110194341>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_clamp_103036866>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_military_unit_108198398>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_kangaroo_101877134>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_anticoagulant_102718259>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_river_dolphin_102072040>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_loch_109341987>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_destroyer_escort_103180732>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_wrestle_100622266>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_soft-shell_clam_107787429>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_pencil_103908204>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_flavonoid_114869658>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_cyclone_114521302>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_water_gap_109475716>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_gate_103427656>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_algebraist_109784043>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_sergeant_110580772>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_cicada_102256656>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_viol_104536153>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_atheist_109820044>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_state_prison_104305471>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_trainee_110722385>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_taxonomist_110693824>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_goal_105980875>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_deanery_103166514>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_day_115164957>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_merchant_110309896>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_expansion_100365709>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_investment_company_108070850>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_methodology_106166898>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_shrike_101598588>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_rocker_110536021>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_emission_101253060>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_sequencer_104173511>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_periodical_106593296>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_political_system_108367880>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_onomatopoeia_107104574>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_basalt_114773022>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_eatage_107801091>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_sandbar_109421951>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_satyr_110552980>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_simulcast_106622449>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_mangrove_112345899>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_fecal_occult_test_105741340>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_scanner_110555156>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_exhibition_100522145>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_warrant_106547059>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_reliquary_104074185>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_food_bank_113368900>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_biennial_111552976>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_road_104096066>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_millwright_110318686>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_district_attorney_110019072>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_breach_100068901>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_mainframe_103711711>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_therapist_110707233>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_representation_105926676>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_desiccant_114779796>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_hemoprotein_114888884>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_exhibition_108407619>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_chemical_weapon_103013162>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_ocean_current_111488387>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_telephone_104401088>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_chatterer_109911570>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_thrips_102271897>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_trading_card_104465795>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_internment_114000302>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_polynomial_105861855>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_particle_detector_103894051>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_orange_liqueur_107909811>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_pearl_113372403>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_social_anthropologist_110618465>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_cocktail_107911677>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_goatsucker_101835276>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_teratogen_109455998>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_goldsmith_110136615>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_discipline_105996646>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_legislative_act_106564387>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_staff_member_110644598>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_igneous_rock_114931879>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_order_105091316>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ink_114917635>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_activity_100407535>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_developer_110010062>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_state_108168978>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_residence_108558963>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_nerve_105474346>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_waxwing_101603600>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_shed_104187547>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_dolomite_114838055>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_regatta_107468456>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_chemistry_lab_103013718>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_poker_hand_107957655>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_thinker_110708292>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_notation_106808493>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_chronology_113845114>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_lough_109343660>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_recommendation_106671637>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_pagoda_103874965>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_anarchist_109791816>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_illusion_105939636>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_propeller_104011827>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_tokamak_104448185>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_special_107166851>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ejaculation_107125958>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_parakeet_101821203>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_mask_103724870>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_bivalve_101955933>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_spectator_110633450>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_epistemologist_110062385>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_hornwort_111702252>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_census_100653388>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_baritone_109839436>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_empress_110053439>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_visionary_110756641>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_phase_115290337>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_crisis_113933560>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_clang_107380144>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_scholar_110557854>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_follower_110099375>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_spirit_110636598>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_scene_108645963>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_bisexual_109857007>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_lifting_device_103664675>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_tractor_104465501>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_choice_105790242>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_labor_108180639>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_address_106356515>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_cyanohydrin_114827505>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_mathematical_space_108001685>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_extinction_114012173>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_lyricist_110277912>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_bluewing_101848453>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_launcher_103647520>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_receiver_104060647>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_vent_104526241>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_emperor_110053004>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_diary_106402031>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_soft_drink_107927197>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_mastodon_102505998>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_fixture_103354613>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_military_rank_114431471>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_oligarch_110377185>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_sock_104254777>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_orphanage_114571181>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_action_100037396>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_business_school_108281812>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_most_valuable_player_110332257>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_arsonist_109810707>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_angle_113887509>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_hockey_season_115241094>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_head_of_state_110164747>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_sorority_108230477>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_hockey_team_108080386>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_converter_103099945>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_comfort_woman_109941172>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_ranking_114429484>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ideal_105923696>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_starter_110649308>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_funeral_107451463>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_organic_compound_114727670>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_actinoid_114584110>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_proctor_110478960>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_fool_110100761>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_storm_111462526>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_lift_101209487>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_cresol_114825982>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_postage_106796119>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ethnicity_104799133>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_comedy_107015510>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_chameleon_109906449>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_idol_103560161>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_force_unit_113603065>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_halophile_101348075>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_tinsmith_110712374>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_singer_110599806>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_city_district_108537837>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_chronicler_109921168>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_boot_102872752>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_pantheist_110396594>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_honorary_degree_106705079>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_male_child_110285313>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_elephant_102503517>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_ziggurat_104614655>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_chromate_114811826>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_defense_mechanism_113459322>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_gangster_110120085>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_moss_111537506>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_nitrite_115015963>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_sidewalk_104215402>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_tendency_108681777>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_tube_104493505>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_infomercial_107250198>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_gem_103432972>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_tumor_114235200>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_earphone_103261776>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_life_form_105217061>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_bibliophile_109852679>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_catalog_106487897>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_cacique_101573627>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_film_company_108003173>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_mosque_103788195>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_weevil_102177972>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_pot_103990834>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_pheromone_114846890>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_legend_106371413>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_intercontinental_ballistic_missile_103578251>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_ministry_108113797>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_police_108209687>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_militia_108390511>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_ironmonger_110216690>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_puppet_104025350>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_prima_ballerina_110471640>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_litigant_110266848>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_cycad_111600372>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_stationer_110652703>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_theory_105989479>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_livery_103679174>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_invertebrate_101905661>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_land_109334396>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_tincture_114986004>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_discovery_100043195>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_tarot_card_104394821>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_thermometer_104421872>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_gunman_110152083>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_attempt_100786195>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_principal_113355868>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_goad_107252378>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_sanctuary_104133648>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_anaerobe_101327028>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_scaphopod_101941223>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_soup_107583197>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_immunologist_110199902>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_college_student_109936892>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_millionaire_110529555>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_maker_110284064>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_glucocorticoid_114752057>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_oil_pipeline_103844459>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_myth_106372680>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_trap_104474466>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_alliance_114418822>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_musical_instrument_103800933>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_air_base_102685585>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_bag_102774152>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_amphipod_101992773>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_molecule_114682133>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_packaging_company_108069342>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_communications_satellite_103077741>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_clothier_109930772>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_soap_opera_106622020>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_coalfield_108659663>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_flintstone_114871268>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_world_organization_108294696>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_proving_ground_104016133>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_cirque_109245515>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_marlin_102631041>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_government_bond_113338234>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_ornithischian_101700470>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_supinator_105292587>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_clarinet_103037709>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_naval_battle_100958477>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_member_110307234>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_nickname_106337693>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_brachiopod_102315487>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_tea_107933274>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_spinal_nerve_105569053>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_playmate_110441037>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_meson_109352282>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_unit_of_measurement_113583724>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_mercantile_establishment_103748162>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_icebreaker_103556992>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_compressor_103082807>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_gland_105327767>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_airdock_102687821>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_date_115159583>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_hieroglyph_106403679>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_gay_man_110122645>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_state_government_108226018>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_automotive_engineer_109825939>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_chief_financial_officer_109916601>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_songwriter_110624540>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_columnist_109939154>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_plant_cell_111530149>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_impersonator_110200365>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_lieutenant_commander_110259997>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_swan_101858441>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_gryphon_109495962>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_well_104572344>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_convent_103099454>	rdfs:subClassOf	<wordnet_building_102913152>	
	<wordnet_black_bear_102133704>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_concert_band_108249459>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_lynching_100224599>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_entertainment_100429048>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_checker_109913110>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_seed_shrimp_101997825>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<yagoGeoEntity>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_mortal_sin_100757730>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_troop_108274354>	rdfs:subClassOf	<wordnet_organization_108008335>	
	<wordnet_air_plant_113122985>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_plastic_114592610>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_streaker_110662306>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_wormhole_109481036>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_bog_109225943>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_jail_103592245>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_communist_economy_108367579>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_legislature_108163273>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_reformer_110515194>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_stork_102002075>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_piper_110435041>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_electric_chair_103271030>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_cenotaph_102993194>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_grand_opera_107026827>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_viceroy_110751785>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_camp_102944826>	rdfs:subClassOf	<yagoGeoEntity>	
	<wordnet_visa_106687883>	rdfs:subClassOf	<wordnet_abstraction_100002137>	
	<wordnet_junco_101534433>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_illustrator_109812068>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_collared_lizard_101679626>	rdfs:subClassOf	<wordnet_physical_entity_100001930>	
	<wordnet_watercolorist_110770545>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_respondent_110524413>	rdfs:subClassOf	<wordnet_person_100007846>	
	<wordnet_digital_camera_103196062>	rdfs:subClassOf	<wordnet_artifact_100021939>	
	<wordnet_vending_machine_104525305>	rdfs:subClassOf	<wordnet_artifact_100021939>	
